kausi,pvm,klo,k1,k2,v1,v2,koti_joukkue,vieras_joukkue,koti_e1_hp1_pelaaja,koti_e1_hp2_pelaaja,koti_e1_hp3_pelaaja,koti_e1_hp4_pelaaja,koti_e2_hp1_pelaaja,koti_e2_hp2_pelaaja,koti_e2_hp3_pelaaja,koti_e2_hp4_pelaaja,vieras_e1_hp1_pelaaja,vieras_e1_hp2_pelaaja,vieras_e1_hp3_pelaaja,vieras_e1_hp4_pelaaja,vieras_e2_hp1_pelaaja,vieras_e2_hp2_pelaaja,vieras_e2_hp3_pelaaja,vieras_e2_hp4_pelaaja,koti_e1_1,koti_e1_2,koti_e1_3,koti_e1_4,koti_e1_5,koti_e1_6,koti_e1_7,koti_e1_8,koti_e1_9,koti_e1_10,koti_e1_11,koti_e1_12,koti_e1_13,koti_e1_14,koti_e1_15,koti_e1_16,vieras_e1_1,vieras_e1_2,vieras_e1_3,vieras_e1_4,vieras_e1_5,vieras_e1_6,vieras_e1_7,vieras_e1_8,vieras_e1_9,vieras_e1_10,vieras_e1_11,vieras_e1_12,vieras_e1_13,vieras_e1_14,vieras_e1_15,vieras_e1_16,koti_e2_1,koti_e2_2,koti_e2_3,koti_e2_4,koti_e2_5,koti_e2_6,koti_e2_7,koti_e2_8,koti_e2_9,koti_e2_10,koti_e2_11,koti_e2_12,koti_e2_13,koti_e2_14,koti_e2_15,koti_e2_16,vieras_e2_1,vieras_e2_2,vieras_e2_3,vieras_e2_4,vieras_e2_5,vieras_e2_6,vieras_e2_7,vieras_e2_8,vieras_e2_9,vieras_e2_10,vieras_e2_11,vieras_e2_12,vieras_e2_13,vieras_e2_14,vieras_e2_15,vieras_e2_16,tyyppi,Pelisarja Id,ksanktio,vsanktio,Kenttä nro.
2016,2016-01-16,13:00:00,25,14,40,25,FC HR,NPSH,Lauri Teittinen,Sami Ketonen,Jouni Salovaara,Arttu  Hämäläinen,Aatu Väänänen,Jouni Salovaara,Miro Pussinen,Eetu Ketonen,Teemu Sikanen,Janika Hakkarainen,Taina Salminen,Juho Kivelä,Janika Hakkarainen,Anniina Tanska,Ville-Matti Rissanen,Ville Tapalinen,1,4,1,3,3,1,1,h,2,2,1,1,2,2,0,2,1,3,2,1,1,1,3,h,3,2,3,1,h,1,h,1,4,3,2,2,5,3,1,1,1,0,3,0,2,3,h,2,3,2,2,2,0,1,4,3,3,3,h,h,3,h,1,1,1,NULL,NULL,NULL,4
2016,2016-01-16,13:30:00,27,35,35,12,SFS-6016,U.P.A.,Jussi Hakkila,Juho-Pekka Hurskainen,Niko Sievänen,Petteri Mustonen,Jussi Hakkila,Olli Haakana,Otto Salminen,Janne Komi,Victor Agbomeirele,Vilma Saari,Pauli Partinen,Ida Mäkelä,Antti Tarvola,Mikko Turunen,Toni Tuominen,Atte Hinkka,2,3,2,2,4,1,4,h,4,1,0,1,h,h,2,1,1,4,0,1,1,2,4,1,1,5,0,h,h,1,3,0,1,h,0,h,2,3,4,3,2,3,2,h,2,0,h,2,2,3,3,2,3,4,1,3,1,1,1,h,2,1,3,2,1,NULL,NULL,NULL,1
2016,2016-01-16,13:30:00,27,19,38,29,SPS,PelLet,Olli Mansikkaniemi,Olli Haapamäki,Anne Haapamäki,Patrik Mikkola,Olli Mansikkaniemi,Karli Von Kund,Pekka Gröhn,Patrik Mikkola,Antti Puhakka,Paavo Tertsunen,Atte Pitkänen,Otto Ikäheimonen,Antti Puhakka,Hanna Österman,Otto Ikäheimonen,Eetu Hyyppä,1,2,0,1,1,2,1,2,1,5,h,3,2,2,2,1,3,2,2,h,1,h,3,3,1,h,h,0,4,h,0,2,2,3,2,1,4,h,2,2,2,1,3,h,0,1,4,3,2,4,3,2,h,h,1,0,h,2,2,1,1,4,1,1,1,NULL,NULL,NULL,2
2016,2016-01-16,13:30:00,19,27,24,13,SSK,Pee-ääS,Juuso Viikilä,Ossi Aaltonen,Toni Leppänen,Teemu Hujanen,Juuso Viikilä,Ossi Aaltonen,Toni Leppänen,Teemu Hujanen,Siiri Venäläinen,Niko Pullinen,Joni Perholehto,Olli Kauppinen,Siiri Venäläinen,Niko Pullinen,Joni Perholehto,Olli Kauppinen,2,4,3,h,h,3,1,4,2,1,1,1,3,h,3,2,0,3,h,1,2,4,2,1,3,4,3,h,4,1,h,0,4,4,2,h,1,h,1,0,4,1,3,1,1,h,2,1,2,2,4,3,3,1,h,2,3,2,1,4,2,h,1,3,1,NULL,NULL,NULL,3
2016,2016-01-16,13:30:00,34,11,4,8,HC RiceCows,Dra,Henri Heikura,Oula Kotilainen,Ville Lintunen,Jarmo Saukkonen,Henri Heikura,Robert Heikkinen,Oula Kotilainen,Ville Lintunen,Tiina Viitanen,Pasi Kortelainen,Ilmari Laakkonen,Jyri Koistinen,Tiina Viitanen,Jouni Sampo,Pasi Kortelainen,Ilmari Laakkonen,2,3,1,h,h,3,1,h,3,2,2,2,4,1,1,h,2,2,h,2,6,3,2,6,3,2,3,1,2,h,h,h,4,4,4,3,1,4,3,h,2,2,1,1,1,2,h,h,2,3,1,2,3,2,2,2,6,3,2,1,1,h,2,1,1,NULL,NULL,NULL,4
2016,2016-01-16,14:00:00,30,40,16,34,SFS-6016,JRKC,Jussi Hakkila,Juho-Pekka Hurskainen,Santeri Vanhala,Janne Komi,Oskari Kauppinen,Petteri Mustonen,Niko Sievänen,Janne Komi,Jeremias Mäkinen,Teemu Metsola,Jere Aksola,Topi Pekonen,Kimi Översti,Henri Syyslahti,Jeremias Skyttä,Tuomas Repo,0,3,1,1,h,1,2,3,2,1,h,h,3,4,2,2,1,3,3,2,4,3,3,h,3,1,3,1,0,2,1,h,1,4,3,h,1,4,1,0,h,1,h,0,h,5,h,1,1,4,0,1,2,h,2,2,1,2,2,2,h,h,1,4,1,NULL,NULL,NULL,1
2016,2016-01-16,14:00:00,54,29,13,30,U.P.A.,KC SKP,Elli Saarenmaa,Pauli Partinen,Ida Mäkelä,Vilma Saari,Antti Tarvola,Mikko Turunen,Toni Tuominen,Atte Hinkka,Rami Koivula,Mikko Vainikka,Mikko Poutiainen,Simo Kaartinen,Harri Renkonen,Rami Koivula,Mikko Falkenberg,Pekka Jaaranen,2,2,h,2,2,h,2,0,1,1,2,h,0,0,0,1,h,5,2,2,1,h,1,1,4,5,4,3,1,1,1,1,4,1,3,1,3,1,3,0,2,1,1,h,3,h,2,h,4,0,2,3,3,h,1,1,h,0,h,3,2,3,3,2,1,NULL,NULL,NULL,2
2016,2016-01-16,14:00:00,20,21,31,39,SSK,BooB's,Teemu Hujanen,Toni Leppänen,Ossi Aaltonen,Juuso Viikilä,Teemu Hujanen,Toni Leppänen,Ossi Aaltonen,Juuso Viikilä,Petra Helmiö,Lotta Tarkkala,Anna Elovaara,Julia Bondarchik,Petra Helmiö,Lotta Tarkkala,Julia Tasa,Julia Bondarchik,4,2,3,2,3,3,0,h,1,2,1,2,1,h,3,3,0,h,0,4,2,0,2,1,2,4,1,1,3,1,1,2,h,2,2,1,2,2,3,5,4,1,h,0,1,2,2,1,0,5,0,2,1,2,3,2,1,h,2,h,0,1,h,2,1,NULL,NULL,NULL,3
2016,2016-01-16,14:00:00,38,19,32,14,Pee-ääS,KOFF,Jukka-Pekka Nieminen,Pekka Partanen,Vesa Mantsinen,Olli Kauppinen,Siiri Venäläinen,Niko Pullinen,Joni Perholehto,Olli Kauppinen,Pyry Potila,Joni Pehkonen,Hanna Kataja,Kalle Kokko,Junnu Nieminen ,Mikko Kaila,Aapo Jukola,Jukka Nykyri,1,3,2,4,1,1,1,2,1,1,2,h,1,3,h,h,2,1,h,h,0,1,2,3,4,2,2,3,1,0,1,2,5,3,2,4,1,3,2,4,1,h,4,h,h,h,h,h,3,4,3,3,1,3,3,2,1,4,1,2,0,h,2,h,1,NULL,NULL,NULL,4
2016,2016-01-16,14:30:00,36,24,30,19,SA-Joukot,SPS,Liisa Salminen,Lauri Tuimala,Jesse Meuronen,Janne Suortti,Lauri Tuimala,Jesse Meuronen,Sami Aalto,Jami Kettunen,Olli Mansikkaniemi,Olli Haapamäki,Anne Haapamäki,Patrik Mikkola,Olli Mansikkaniemi,Karli Von Kund,Pekka Gröhn,Patrik Mikkola,3,0,2,4,4,7,h,h,h,1,h,2,0,2,h,h,3,h,1,2,0,h,2,1,2,2,2,2,4,2,1,2,4,4,4,2,2,4,h,3,1,h,1,1,1,1,h,h,3,1,2,1,2,3,2,1,1,2,3,4,0,h,2,1,1,NULL,NULL,NULL,1
2016,2016-01-16,14:30:00,19,24,23,15,JRKC,GPK,Jeremias Mäkinen,Teemu Metsola,Jere Aksola,Topi Pekonen,Jeremias Mäkinen,Henri Syyslahti,Kimi Översti,Topi Pekonen,Ville Vesterinen,Ville Varma,Juhana Repo,Paavo Leinonen,Ville Varma,Ville Vesterinen,Juhana Repo,Paavo Leinonen,4,2,4,1,1,3,0,h,6,4,1,h,h,h,2,1,3,3,2,h,h,1,2,3,2,2,1,h,3,2,1,2,0,h,3,1,2,4,0,4,3,h,2,1,2,2,h,3,2,2,3,4,2,h,3,2,4,4,h,1,h,3,2,h,1,NULL,NULL,NULL,2
2016,2016-01-16,14:30:00,24,28,21,23,PkO,HC RiceCows,Johannes Lehtonen,Topias Olkkonen,Jukka Saharinen,Jarno Lindblom,Johannes Lehtonen,Topias Olkkonen,Jukka Saharinen,Jarno Lindblom,Henri Heikura,Oula Kotilainen,Ville Lintunen,Robert Heikkinen,Henri Heikura,Oula Kotilainen,Robert Heikkinen,Jarmo Saukkonen,6,3,2,2,3,3,0,0,h,h,h,4,2,3,0,h,1,5,2,2,2,h,1,3,5,3,h,h,2,1,1,2,h,1,2,h,3,4,4,0,5,1,2,h,1,2,1,h,4,2,0,3,1,1,3,3,3,3,2,h,h,h,1,2,1,NULL,NULL,NULL,3
2016,2016-01-16,14:30:00,37,28,33,36,BooB's,FC HR,Petra Helmiö,Anna Elovaara,Julia Tasa,Julia Bondarchik,Petra Helmiö,Lotta Tarkkala,Julia Tasa,Julia Bondarchik,Lauri Teittinen,Eetu Ketonen,Sami Ketonen,Aatu Väänänen,Arttu  Hämäläinen,Lauri Teittinen,Miro Pussinen,Aatu Väänänen,1,3,3,0,0,h,1,3,1,2,1,h,0,2,1,3,3,3,1,2,3,0,3,1,5,1,h,1,h,2,2,h,1,3,1,0,2,0,3,0,1,5,1,h,2,2,2,3,1,4,3,2,3,h,2,3,1,1,1,h,2,h,1,h,1,NULL,NULL,NULL,4
2016,2016-01-16,15:00:00,20,35,16,22,KC SKP,YÖK,Harri Renkonen,Rami Koivula,Jarkko Laurikainen,Mikko Poutiainen,Harri Renkonen,Rami Koivula,Pekka Jaaranen,Mikko Poutiainen,Otto Laitinen,Tatu Virta,Esko Naski,Ville Kytömäki,Otto Laitinen,Tatu Virta,Esko Naski,Ville Kytömäki,4,3,4,2,2,4,h,3,h,2,h,1,h,1,0,2,1,2,2,2,2,2,1,3,0,1,4,3,h,1,3,3,2,2,2,4,1,0,1,2,1,1,4,h,2,1,1,h,5,1,1,3,1,1,7,2,1,h,2,1,h,h,3,2,1,NULL,NULL,NULL,1
2016,2016-01-16,15:00:00,18,22,30,9,PelLet,Nöhö,Antti Puhakka,Eetu Hyyppä,Atte Pitkänen,Otto Ikäheimonen,Antti Puhakka,Eetu Hyyppä,Atte Pitkänen,Otto Ikäheimonen,Ville Raukola,Saku Arho,Olli Kousa,Kuisma Närhi,Ville Raukola,Saku Arho,Olli Kousa,Kuisma Närhi,2,4,2,2,2,0,2,1,2,3,h,h,0,2,1,4,3,h,1,3,2,2,1,h,4,2,h,0,2,3,1,1,2,3,2,2,h,0,3,1,2,4,3,2,h,3,h,2,5,1,3,3,5,2,1,4,h,1,3,h,1,1,1,2,1,NULL,NULL,NULL,2
2016,2016-01-16,15:00:00,24,41,28,11,KOFF,NPSH,Pyry Potila,Joni Pehkonen,Hanna Kataja,Kalle Kokko,Junnu Nieminen ,Mikko Kaila,Aapo Jukola,Jukka Nykyri,Teemu Sikanen,Ville-Matti Rissanen,Anniina Tanska,Juho Kivelä,Janika Hakkarainen,Taina Salminen,Ville-Matti Rissanen,Ville Tapalinen,2,3,4,1,h,0,2,3,2,2,1,3,3,h,1,h,2,3,1,2,2,2,2,h,1,1,h,h,2,2,2,2,h,0,2,6,3,1,1,2,1,h,2,1,1,2,1,h,2,3,0,1,2,0,2,2,2,2,2,2,3,3,5,h,1,NULL,NULL,NULL,3
2016,2016-01-16,15:00:00,8,5,15,16,Dra,KC Jallu,Uki Voutilainen,Petrus Suokas,Masi Kähkönen,Yrjö Hakkarainen,Ilmari Laakkonen,Pasi Kortelainen,Tiina Viitanen,Jyri Koistinen,Sampo Mikkonen,Olli-Eemeli Lappi,Petri Maaninen,Matias Rikkinen,Emma Laitinen,Eero Alho,Susanna Lappi,Henri Poussa,2,2,4,1,2,3,4,5,1,1,0,h,1,4,3,1,2,1,2,6,3,1,h,3,2,1,2,3,1,3,0,2,3,2,3,1,3,4,4,3,1,2,2,2,2,2,h,1,3,1,1,1,4,4,3,h,5,2,0,h,1,h,2,3,1,NULL,NULL,NULL,4
2016,2016-01-16,15:30:00,16,14,38,38,YÖK,SFS-6016,Tatu Virta,Arttu Urpalainen,Rasmus Halsas,Kalle Kareinen,Esko Naski,Arttu Urpalainen,Tatu Huttunen,Kalle Kareinen,Oskari Kauppinen,Petteri Mustonen,Otto Salminen,Santeri Vanhala,Jussi Hakkila,Aleksi Simola,Niko Sievänen,Janne Komi,0,3,5,1,2,h,2,1,4,1,4,1,1,h,3,3,3,h,4,2,1,1,4,1,2,h,2,h,h,h,1,2,2,3,2,2,0,2,3,2,2,1,1,5,2,2,1,2,3,1,2,h,3,h,3,2,2,1,2,2,h,h,1,1,1,NULL,NULL,NULL,1
2016,2016-01-16,15:30:00,13,10,16,7,GPK,SA-Joukot,Ville Varma,Ville Vesterinen,Juhana Repo,Paavo Leinonen,Ville Varma,Ville Vesterinen,Juhana Repo,Paavo Leinonen,Liisa Salminen,Lauri Tuimala,Jami Kettunen,Jesse Meuronen,Lauri Tuimala,Jesse Meuronen,Sami Aalto,Jami Kettunen,1,3,2,1,4,2,1,4,h,1,3,2,2,2,3,1,2,1,5,2,1,3,2,2,1,0,4,1,3,2,1,1,1,2,0,3,3,2,6,1,2,3,2,1,2,2,3,h,3,2,5,6,1,3,3,2,h,1,2,1,1,1,2,2,1,NULL,NULL,NULL,2
2016,2016-01-16,15:30:00,25,17,8,29,NPSH,SSK,Juho Kivelä,Anniina Tanska,Teemu Sikanen,Ville Tapalinen,Janika Hakkarainen,Ville-Matti Rissanen,Anniina Tanska,Juho Kivelä,Teemu Hujanen,Toni Leppänen,Ossi Aaltonen,Juuso Viikilä,Teemu Hujanen,Toni Leppänen,Ossi Aaltonen,Juuso Viikilä,4,2,0,2,2,h,2,1,1,3,0,0,4,3,3,h,3,2,3,2,3,3,4,4,2,2,1,2,h,3,h,h,1,3,0,3,3,0,4,2,5,h,1,h,4,1,h,2,1,2,4,1,h,5,2,1,2,1,1,1,1,h,1,1,1,NULL,NULL,NULL,3
2016,2016-01-16,15:30:00,10,8,17,12,FC HR,PkO,Sami Ketonen,Miro Pussinen,Aatu Väänänen,Eetu Ketonen,Sami Ketonen,Miro Pussinen,Aatu Väänänen,Eetu Ketonen,Johannes Lehtonen,Topias Olkkonen,Jukka Saharinen,Jarno Lindblom,Johannes Lehtonen,Topias Olkkonen,Jukka Saharinen,Jarno Lindblom,3,5,4,3,h,3,2,h,2,h,1,h,2,4,3,2,6,3,1,4,3,2,5,4,1,h,h,1,h,h,2,h,1,1,1,6,4,2,3,1,2,0,4,h,2,3,1,2,1,2,5,0,4,3,4,2,2,1,2,1,0,2,3,2,1,NULL,NULL,NULL,4
2016,2016-01-16,16:00:00,24,15,25,22,JRKC,Nöhö,Kimi Översti,Jeremias Skyttä,Jeremias Mäkinen,Teemu Metsola,Kimi Översti,Teemu Metsola,Jere Aksola,Tuomas Repo,Ville Raukola,Mika Savolainen,Olli Kousa,Elmer Häyrynen,Ville Raukola,Mika Savolainen,Olli Kousa,Elmer Häyrynen,h,2,2,2,4,3,4,2,5,h,0,1,1,h,1,1,2,h,1,h,2,2,3,2,2,2,2,0,2,1,3,2,3,4,1,5,3,3,h,h,3,1,3,2,1,2,1,h,5,3,0,2,1,2,1,0,4,2,2,1,h,2,2,h,1,NULL,NULL,NULL,1
2016,2016-01-16,16:00:00,22,25,30,26,BooB's,KC Jallu,Neea Ahlström,Lotta Tarkkala,Clarisse Jay,Julia Bondarchik,Neea Ahlström,Lotta Tarkkala,Clarisse Jay,Julia Bondarchik,Emma Laitinen,Olli-Eemeli Lappi,Henri Poussa,Matias Rikkinen,Sampo Mikkonen,Eero Alho,Petri Maaninen,Susanna Lappi,h,1,2,2,2,3,3,1,4,3,2,2,h,h,4,0,2,1,4,3,1,1,1,2,2,3,1,3,2,1,h,h,h,1,1,2,h,3,2,1,h,0,h,0,h,5,2,6,0,3,0,2,3,3,2,3,2,0,h,2,3,3,h,h,1,NULL,NULL,NULL,3
2016,2016-01-19,18:00:00,36,39,21,13,PelLet,Dra,Antti Puhakka,Hanna Österman,Otto Ikäheimonen,Atte Pitkänen,Antti Puhakka,Hanna Österman,Otto Ikäheimonen,Oona Saarinen,Uki Voutilainen,Petrus Suokas,Pasi Kortelainen,Yrjö Hakkarainen,Uki Voutilainen,Petrus Suokas,Ilmari Laakkonen,Yrjö Hakkarainen,4,3,0,0,1,4,3,h,2,2,0,h,3,h,h,h,3,1,3,1,1,1,4,2,0,2,3,1,h,3,3,1,2,1,0,1,2,3,1,1,3,1,0,1,2,2,h,h,3,3,4,0,2,h,2,3,1,1,2,h,3,5,1,2,1,NULL,NULL,NULL,1
2016,2016-01-19,18:00:00,14,50,21,19,SA-Joukot,PkO,Lauri Tuimala,Jesse Meuronen,Toni Naukkarinen,Jami Kettunen,Lauri Tuimala,Jesse Meuronen,Toni Naukkarinen,Jami Kettunen,Jarno Lindblom,Anton Pesonen,Toni Hirvonen,Jukka Saharinen,Jarno Lindblom,Jukka Saharinen,Toni Hirvonen,Anton Pesonen,1,1,3,h,3,h,4,5,h,4,4,2,h,1,2,2,3,4,2,3,2,1,3,2,h,1,3,3,2,0,h,h,1,3,2,2,1,1,6,1,h,1,2,h,0,h,h,h,6,3,3,4,2,1,2,1,2,2,0,3,h,h,h,0,1,NULL,NULL,NULL,2
2016,2016-01-19,18:30:00,20,11,36,31,PkO,PelLet,Jarno Lindblom,Toni Hirvonen,Jukka Saharinen,Anton Pesonen,Jarno Lindblom,Jukka Saharinen,Toni Hirvonen,Anton Pesonen,Elina Seppä,Antti Puhakka,Oona Saarinen,Atte Pitkänen,Elina Seppä,Antti Puhakka,Oona Saarinen,Otto Ikäheimonen,4,3,3,1,2,h,1,1,3,3,2,3,0,h,1,1,3,2,1,2,2,1,1,h,1,1,1,2,1,3,0,0,4,3,3,2,3,2,h,1,1,1,3,2,3,3,3,h,h,1,2,1,h,1,3,4,2,0,1,0,h,2,5,2,1,NULL,NULL,NULL,1
2016,2016-01-19,18:30:00,32,26,15,8,SA-Joukot,Dra,Lauri Tuimala,Jesse Meuronen,Toni Naukkarinen,Jami Kettunen,Lauri Tuimala,Jesse Meuronen,Toni Naukkarinen,Jami Kettunen,Uki Voutilainen,Pasi Kortelainen,Ilmari Laakkonen,Jyri Koistinen,Ilmari Laakkonen,Pasi Kortelainen,Jyri Koistinen,Yrjö Hakkarainen,0,3,1,1,2,3,3,1,1,0,h,1,h,2,3,2,2,2,4,4,3,1,2,4,1,h,2,1,3,0,1,1,3,3,1,2,1,1,5,2,1,1,2,h,1,3,h,1,3,3,5,5,3,3,2,2,1,h,3,1,1,h,1,1,1,NULL,NULL,NULL,2
2016,2016-01-19,19:00:00,34,42,33,33,Pee-ääS,PelLet,Jukka-Pekka Nieminen,Niko Pullinen,Pekka Partanen,Joni Perholehto,Jukka-Pekka Nieminen,Niko Pullinen,Joni Perholehto,Olli Kauppinen,Antti Puhakka,Eetu Hyyppä,Oona Saarinen,Otto Ikäheimonen,Elina Seppä,Antti Puhakka,Hanna Österman,Eetu Hyyppä,3,2,4,1,2,h,1,h,2,3,h,3,1,2,1,h,3,1,1,h,0,1,3,0,3,2,3,3,2,2,h,1,2,2,2,1,1,h,3,1,0,2,1,1,h,1,1,3,0,3,3,4,4,0,1,1,0,0,2,2,1,0,1,2,1,NULL,NULL,NULL,1
2016,2016-01-19,19:00:00,14,25,24,38,FC HR,SPS,Jouni Salovaara,Miro Pussinen,Aatu Väänänen,Eetu Ketonen,Lauri Teittinen,Jouni Salovaara,Sami Ketonen,Eetu Ketonen,Mikko Myllymaki,Anne Haapamäki,Pekka Gröhn,Olli Haapamäki,Mikko Myllymaki,Anne Haapamäki,Pekka Gröhn,Patrik Mikkola,2,3,1,3,h,2,2,h,3,3,1,1,3,3,5,h,h,h,1,1,3,1,3,4,3,1,4,2,1,1,2,2,2,2,3,1,2,3,2,3,1,0,2,1,h,2,2,1,1,5,2,3,1,1,1,3,h,1,h,h,2,h,0,2,1,NULL,NULL,NULL,2
2016,2016-01-19,19:30:00,12,3,41,12,GPK,KOFF,Mikko Kuusio,Ville Varma,Juhana Repo,Paavo Leinonen,Mikko Kuusio,Ville Varma,Juhana Repo,Paavo Leinonen,Mikko Kaila,Sebastian Andrejeff,Hanna Kataja,Jukka Nykyri,Mikko Kaila,Sebastian Andrejeff,Tatu Kivistö,Jukka Nykyri,3,7,4,2,2,4,3,1,2,1,2,1,h,1,h,h,1,2,1,h,1,1,0,3,2,1,0,2,1,3,0,3,4,4,1,0,2,2,6,1,4,5,h,2,h,2,2,2,1,3,2,3,3,2,1,2,5,3,1,2,1,1,1,1,1,NULL,NULL,NULL,1
2016,2016-01-19,19:30:00,38,24,35,29,U.P.A.,SSK,Antti Tarvola,Ida Mäkelä,Toni Tuominen,Mikko Turunen,Atte Hinkka,Victor Agbomeirele,Vilma Saari,Antti Tarvola,Tuomas  Pouta,Atte Posa,Eetu Rantanen,Teemu Hujanen,Juuso Viikilä,Markus Oltamo,Santeri Varis,Juho Raukola,2,3,0,0,1,1,2,4,1,1,0,1,0,3,3,h,h,h,4,2,3,1,2,0,2,1,2,1,3,0,h,2,1,3,1,4,h,3,2,5,1,1,3,1,h,0,2,1,1,1,1,2,3,1,3,2,2,2,h,1,1,0,2,2,1,NULL,NULL,NULL,2
2016,2016-01-19,20:00:00,20,2,28,0,GPK,SSK,Mikko Kuusio,Ville Varma,Juhana Repo,Paavo Leinonen,Mikko Kuusio,Ville Varma,Juhana Repo,Paavo Leinonen,Eetu Rantanen,Santeri Varis,Atte Posa,Tuomas  Pouta,Juho Raukola,Atte Posa,Teemu Hujanen,Eetu Rantanen,1,3,1,5,3,5,2,h,2,1,1,h,0,h,1,0,4,1,0,2,4,2,2,1,1,4,1,1,2,1,h,h,3,5,5,h,2,1,3,2,3,3,2,3,2,1,1,1,3,5,3,4,2,1,3,2,4,4,1,2,2,h,1,1,1,NULL,NULL,NULL,1
2016,2016-01-19,20:00:00,28,40,28,26,U.P.A.,KOFF,Elli Saarenmaa,Victor Agbomeirele,Toni Tuominen,Mikko Turunen,Antti Tarvola,Victor Agbomeirele,Toni Tuominen,Mikko Turunen,Junnu Nieminen ,Mikko Kaila,Aapo Jukola,Kalle Kokko,Pyry Potila,Junnu Nieminen ,Mikko Kaila,Tatu Kivistö,1,1,3,4,2,2,1,3,h,3,h,h,2,2,1,1,2,5,5,3,3,1,0,2,h,2,1,h,h,2,1,h,2,2,1,1,1,2,1,0,1,1,1,0,1,1,2,3,2,3,4,1,4,2,1,4,2,1,1,h,h,h,3,h,1,NULL,NULL,NULL,2
2016,2016-01-21,18:00:00,38,22,30,44,YÖK,NPSH,Otto Laitinen,Tatu Virta,Arttu Urpalainen,Kalle Kareinen,Otto Laitinen,Tatu Virta,Esko Naski,Kalle Kareinen,Teemu Sikanen,Hanna Tynys,Anniina Tanska,Ville Tapalinen,Janika Hakkarainen,Taina Salminen,Ville-Matti Rissanen,Teemu Sikanen,1,5,2,2,h,2,h,1,3,h,2,1,1,0,h,4,2,2,1,1,2,1,h,2,2,2,2,h,1,2,1,2,3,1,2,3,3,1,3,2,4,3,h,2,h,1,h,h,1,1,2,0,2,2,2,1,h,3,1,1,0,h,4,h,1,NULL,NULL,NULL,1
2016,2016-01-21,18:00:00,25,4,14,37,JRKC,BooB's,Jeremias Mäkinen,Eeli Asukka,Kimi Översti,Jeremias Skyttä,Jeremias Mäkinen,Eeli Asukka,Kimi Översti,Jere Aksola,Julia Bondarchik,Emmi Timola,Anu Vanhanen,Clarisse Jay,Julia Bondarchik,Emmi Timola,Anu Vanhanen,Clarisse Jay,4,0,h,4,5,3,3,1,2,2,2,h,1,h,h,h,3,4,3,0,3,2,0,1,0,3,3,2,0,1,4,2,3,2,6,0,2,2,6,5,3,h,1,h,1,1,1,h,2,3,1,1,1,0,1,2,3,2,3,h,1,0,h,1,1,NULL,NULL,NULL,2
2016,2016-01-21,18:30:00,19,9,45,40,YÖK,BooB's,Otto Laitinen,Tatu Virta,Esko Naski,Arttu Urpalainen,Otto Laitinen,Esko Naski,Arttu Urpalainen,Kalle Kareinen,Mari Roininen,Emmi Timola,Anu Vanhanen,Clarisse Jay,Clarisse Jay,Anu Vanhanen,Emmi Timola,Mari Roininen,3,4,h,1,2,2,3,h,3,4,1,2,2,h,1,1,0,3,0,2,1,1,4,2,2,h,0,h,h,0,h,3,6,2,1,h,1,3,1,4,4,1,2,h,3,h,4,2,h,1,1,1,3,1,1,1,2,3,1,3,0,2,1,h,1,NULL,NULL,NULL,1
2016,2016-01-21,18:30:00,19,32,30,17,JRKC,NPSH,Jeremias Skyttä,Topi Pekonen,Jere Aksola,Eeli Asukka,Jeremias Mäkinen,Jeremias Skyttä,Topi Pekonen,Kimi Översti,Ville Tapalinen,Taina Salminen,Ville-Matti Rissanen,Juho Kivelä,Teemu Sikanen,Janika Hakkarainen,Taina Salminen,Hanna Tynys,1,5,3,2,1,4,1,1,4,1,3,h,3,0,h,h,1,3,2,1,3,2,1,2,h,4,1,2,2,1,1,h,3,2,2,h,2,0,1,2,2,1,4,2,h,h,4,2,2,1,2,2,1,3,1,5,4,4,4,1,0,0,0,0,1,NULL,NULL,NULL,2
2016,2016-01-21,19:00:00,45,44,20,28,KOFF,Nöhö,Mikko Kaila,Joni Pehkonen,Sebastian Andrejeff,Jukka Nykyri,Joni Pehkonen,Pyry Potila,Jukka Nykyri,Sebastian Andrejeff,Ville Raukola,Saku Arho,Elmer Häyrynen,Kuisma Närhi,Ville Raukola,Siiri Pajunen,Elmer Häyrynen,Kuisma Närhi,2,2,1,5,2,h,1,h,h,2,3,1,3,0,0,h,1,1,2,2,1,4,1,3,2,2,1,2,3,2,1,h,h,3,4,3,1,1,h,3,0,1,1,h,0,h,0,2,4,1,3,0,4,2,1,0,3,3,0,1,2,h,3,h,1,NULL,NULL,NULL,1
2016,2016-01-21,19:00:00,8,14,16,35,Dra,SPS,Ilmari Laakkonen,Petrus Suokas,Pasi Kortelainen,Yrjö Hakkarainen,Ilmari Laakkonen,Uki Voutilainen,Pasi Kortelainen,Yrjö Hakkarainen,Olli Mansikkaniemi,Anne Haapamäki,Pekka Gröhn,Karli Von Kund,Olli Mansikkaniemi,Mikko Myllymaki,Pekka Gröhn,Karli Von Kund,3,1,2,3,3,2,2,4,4,3,h,1,2,2,1,1,4,2,2,0,4,h,h,4,3,2,2,2,1,2,1,3,4,2,3,0,h,3,1,4,1,5,1,2,h,2,2,2,3,1,1,4,1,2,1,h,2,1,h,1,2,h,2,2,1,NULL,NULL,NULL,2
