Kausi,Etunimi,Sukunimi,Joukkue,Joukkue ID
2013,Nina,Tervonen,MINT,42
2013,Antti,Latva,MINT,42
2013,Timo,Heikkinen,MINT,42
2013,Jenni,Mäenpää,MINT,42
2013,Tiina,Pekonen,MINT,42
2013,Saana,Siirilä,MINT,42
2013,Eija,Multanen,MINT,42
2013,Joona,Hasu,MINT,42
2013,Joni,Lehtinen,MINT,42
2013,Jarmo,Saukkonen,Panis,26
2013,Tatu,Kupiainen,Panis,26
2013,Tuomas,Melanen,Panis,26
2013,Ilari,Ikonen,Panis,26
2013,Jari,Lirkki,Panis,26
2013,Juha,Eronen,Panis,26
2013,Mikko,Pölönen,Panis,26
2013,Jesse,Tikka,Panis,26
2013,Juha,Sumanen,Panis,26
2013,Antti,Karhu,Panis,26
2013,Timo,Vornamo,Panis,26
2013,Eero,Mielonen,Panis,26
2013,Uki,Voutilainen,PaVa,27
2013,Vesa,Korjula,PaVa,27
2013,Matias,Nurminen,PaVa,27
2013,Juuso,Siitonen,PaVa,27
2013,Kalle,Kuusisto,PaVa,27
2013,Tomi,Mielityinen,PaVa,27
2013,Petrus,Suokas,PaVa,27
2013,Sami,Kontio,PaVa,27
2013,Simo,Takala,PaVa,27
2013,Tuomas,Nevalainen,PaVa,27
2013,Matti,Peittilä,PaVa,27
2013,Jouni ,Räsänen ,PaVa,27
2013,Juho,Krouvi,PkO,52
2013,Jukka,Saharinen,PkO,52
2013,Topias,Viiala,PkO,52
2013,Johannes,Lehtonen,PkO,52
2013,Pekka,Pellikka,PkO,52
2013,Jarno,Lindblom,PkO,52
2013,Miki,Lahtinen,PkO,52
2013,Joel,Maunula,SK,50
2013,Juho,Ylönen,SK,50
2013,Antti,Sirainen,SK,50
2013,Valtteri,Laine,SK,50
2013,Jaakko,Hyypiä,SK,50
2013,Tapio,Putkonen,SK,50
2013,Samuli,Hinkkuri,SK,50
2013,Henri,Kuitunen,SK,50
2013,Jaakko,Leino,SK,50
2013,Juha,Vahvanen,SK,50
2013,Aleksi,Rantasalo,SK,50
2013,Mikko,Myllymaki,SPS,53
2013,Markku,Lindqvist,SPS,53
2013,Henri,Laamanen,SPS,53
2013,Olli,Haapamäki,SPS,53
2013,Pekka,Gröhn,SPS,53
2013,Patrik,Mikkola,SPS,53
2013,Olli,Mansikkaniemi,SPS,53
2013,Sami,Kapanen,SPS,53
2013,ville,hakonen,SPS,53
2013,Eeki,Vaananen,SSK,51
2013,Antti,Ahola,SSK,51
2013,Juuso,Viikilä,SSK,51
2013,Atte,Posa,SSK,51
2013,Vanja,Baulin,SSK,51
2013,Joni,Reijonen,SSK,51
2013,Juho,Raukola,SSK,51
2013,Hugo,Lappalainen,SSK,51
2013,Aleksi,Toiviainen,SSK,51
2013,Petri,Koivunen,TS,37
2013,Kimmo,Hilden,TS,37
2013,antti,holopainen,TS,37
2013,Anu-Maria,Olli,TS,37
2013,mikko,kärkkäinen,TS,37
2013,Liisa,Salminen,TS,37
2013,Annamaria,Mustonen,TS,37
2013,Anna,Elovaara,TS,37
2013,Armi,Nurminen,TS,37
2013,Mika,Aalto,TS,37
2014,Anssi,Tura,ASS,24
2014,Petteri,Westerholm,ASS,24
2014,Pete,Hyrkäs,ASS,24
2014,Erkka,Holviala,ASS,24
2014,Jesse,Meuronen,ASS,24
2014,Janne,Suortti,ASS,24
2014,Ville,Kytömäki,ASS,24
2014,Katja Marika,Savolainen,Dra,11
2014,Uki,Voutilainen,Dra,11
2014,Jyri,Koistinen,Dra,11
2014,Yrjö,Hakkarainen,Dra,11
2014,Lauri,Tuimala,Dra,11
2014,Jouni,Sampo,Dra,11
2014,Ilmari,Laakkonen,Dra,11
2014,Vesa,Korjula,Dra,11
2014,Ville,Varma,GPK,14
2014,Mikko,Kuusio,GPK,14
2014,Juhana,Repo,GPK,14
2014,Ilkka,Nokelainen,GPK,14
2014,Paavo,Leinonen,GPK,14
2014,Ioannis,Megas,GPK,14
2014,Jussi,Koskela,GPK,14
2014,Jerker,Brandt,GPK,14
2014,Ville,Vesterinen,GPK,14
2014,Esa-Pekka,Räsänen,GPK,14
2014,Tuomas,Telkkä,GPK,14
2014,Juha,Varis,GPK,14
2014,Simo,Kaartinen,GSKC,25
2014,Tuomo,Immonen,GSKC,25
2014,Pekka,Jaaranen,GSKC,25
2014,Jyri,Liukko,GSKC,25
2014,seppo,kyynäräinen,GSKC,25
2014,Henri,Petrow,GSKC,25
2014,Laura,Poikajärvi,GSKC,25
2014,Mikko,Peni,GSKC,25
2014,Jouni ,Räsänen ,GSKC,25
2014,Sami,Pehkonen,GSKC,25
2014,Joel,Maunula,HK,56
2014,Juho,Ylönen,HK,56
2014,Antti,Sirainen,HK,56
2014,Valtteri,Laine,HK,56
2014,Tapio,Putkonen,HK,56
2014,Henri,Kuitunen,HK,56
2014,iiro,piri,HK,56
2014,Timo,Koponen,HK,56
2014,Jaakko,Leino,HK,56
2014,Matias,Pessa,HK,56
2014,Aleksi,Rantasalo,HK,56
2014,Anna,Elovaara,HK,56
2014,Kimi,Översti,JRKC,59
2014,Jere,Aksola,JRKC,59
2014,Antti,Kovalainen,JRKC,59
2014,Lauri,Karisola,JRKC,59
2014,Kalle,Ryymin,JRKC,59
2014,Jeremias,Mäkinen,JRKC,59
2014,Juha,Klaper,JRKC,59
2014,Eeli,Asukka,JRKC,59
2014,Tuomas,Repo,JRKC,59
2014,Teemu,Väliahdet,JRKC,59
2014,Harri,Renkonen,KC SKP,48
2014,Kimmo,Kansanen,KC SKP,48
2014,Jarkko,Laurikainen,KC SKP,48
2014,Mikko,Vainikka,KC SKP,48
2014,Ilari,Tanskanen,KC SKP,48
2014,Mikko,Falkenberg,KC SKP,48
2014,Rami,Koivula,KC SKP,48
2014,Mikko,Poutiainen,KC SKP,48
2014,Henri,Syyslahti,KorSa,46
2014,Teemu,Metsola,KorSa,46
2014,Santeri,Kiljunen,KorSa,46
2014,Antti,Taponen,KorSa,46
2014,Janne,Ukkonen,KorSa,46
2014,Kim,Koivula,KorSa,46
2014,Julius,Hytti,KorSa,46
2014,Juuso,Nousiainen,KorSa,46
2014,Topias,Olkkonen,KorSa,46
2014,Niko,Pullinen,LiiRa,57
2014,Annamaria,Mustonen,LiiRa,57
2014,Kimmo,Hilden,LiiRa,57
2014,Antti,Karhu,LiiRa,57
2014,Laura,Ylitalo,LiiRa,57
2014,Oskari,Salmenhaara,LiiRa,57
2014,Armi,Nurminen,LiiRa,57
2014,Mika,Aalto,LiiRa,57
2014,Oskari,Thitz,LiiRa,57
2014,Samuli,Hinkkuri,LiiRa,57
2014,Simo,Kiiski,MINT,42
2014,Liisa,Salminen,MINT,42
2014,Joni,Lehtinen,MINT,42
2014,Timo,Heikkinen,MINT,42
2014,Nina,Tervonen,MINT,42
2014,Saana,Siirilä,MINT,42
2014,Joona,Hasu,MINT,42
2014,Antti,Latva,MINT,42
2014,Markus,Salminen,MINT,42
2014,Ville-Matti,Rissanen,NPSH,61
2014,Jaakko,Hyypiä,NPSH,61
2014,Iikka,Lääti,NPSH,61
2014,Hanna,Tynys,NPSH,61
2014,Janika,Hakkarainen,NPSH,61
2014,Taina,Salminen,NPSH,61
2014,Ville,Tapalinen,NPSH,61
2014,Anniina,Tanska,NPSH,61
2014,Juho,Kivelä,NPSH,61
2014,Teemu,Sikanen,NPSH,61
2014,Juha,Vahvanen,NPSH,61
2014,Mika,Myötyri,NPSH,61
2014,Jarmo,Saukkonen,Panis,26
2014,Jyri,Nyman,Panis,26
2014,Sakari,Luumi,Panis,26
2014,Henri,Heikura,Panis,26
2014,Tuomas,Melanen,Panis,26
2014,Tatu,Kupiainen,Panis,26
2014,Juha,Sumanen,Panis,26
2014,Teemu,Puustinen,Panis,26
2014,Timo,Vornamo,Panis,26
2014,Robert,Heikkinen,Panis,26
2014,Marko,Hiltunen,Panis,26
2014,Jaakko,Pölönen,Panis,26
2014,Ville,Lintunen,Panis,26
2014,Ilari,Ikonen,Panis,26
2014,Mikko,Pölönen,Panis,26
2014,Jarno,Lindblom,PkO,52
2014,Juho,Krouvi,PkO,52
2014,Jukka,Saharinen,PkO,52
2014,Johannes,Lehtonen,PkO,52
2014,Pekka,Pellikka,PkO,52
2014,Miki,Lahtinen,PkO,52
2014,Topias,Viiala,PkO,52
2014,Anton,Pesonen,PkO,52
2014,Sami,Aalto,SA-Joukot,60
2014,Niko,Sievänen,SA-Joukot,60
2014,Oskari,Kauppinen,SA-Joukot,60
2014,Jami,Kettunen,SA-Joukot,60
2014,Petteri,Mustonen,SA-Joukot,60
2014,Juho-Pekka,Hurskainen,SA-Joukot,60
2014,Niko,Räsänen,SA-Joukot,60
2014,Toni,Naukkarinen,SA-Joukot,60
2014,Mikko,Myllymaki,SPS,53
2014,Henri,Laamanen,SPS,53
2014,Markku,Lindqvist,SPS,53
2014,Olli,Haapamäki,SPS,53
2014,Pekka,Gröhn,SPS,53
2014,Patrik,Mikkola,SPS,53
2014,Olli,Mansikkaniemi,SPS,53
2014,Sami,Kapanen,SPS,53
2014,Karli,Von Kund,SPS,53
2014,Juuso,Viikilä,SSK,51
2014,Atte,Posa,SSK,51
2014,Vanja,Baulin,SSK,51
2014,Joni,Reijonen,SSK,51
2014,Juho,Raukola,SSK,51
2014,Hugo,Lappalainen,SSK,51
2014,Niko,Hyppänen,SSK,51
2014,Markus,Oltamo,SSK,51
2014,Ossi,Aaltonen,SSK,51
2014,Eeki,Vaananen,SSK,51
2014,Matias,Nurminen,VaJaKK,55
2014,Juuso,Siitonen,VaJaKK,55
2014,Masi,Kähkönen,VaJaKK,55
2014,Simo,Takala,VaJaKK,55
2014,Maria,Hakala,VaJaKK,55
2014,Kalle,Kuusisto,VaJaKK,55
2014,Kai-Yin,Liu,VaJaKK,55
2014,Tuomas,Nevalainen,VaJaKK,55
2014,Petrus,Suokas,VaJaKK,55
2014,Tiina,Viitanen,VaJaKK,55
2014,Niko,Strömberg,VeTELä,54
2014,Mikko,Wilska,VeTELä,54
2014,Heikki,Hämäläinen,VeTELä,54
2014,Juho-Heikki,Ollikainen,VeTELä,54
2014,Jonne,Majuri,VeTELä,54
2014,Otto,Huuhtanen,VeTELä,54
2014,Topi,Pekonen,VeTELä,54
2014,Esko,Naski,YÖK,58
2014,Rasmus,Halsas,YÖK,58
2014,Tatu,Virta,YÖK,58
2014,Tatu,Huttunen,YÖK,58
2014,Arttu,Urpalainen,YÖK,58
2014,Otto,Laitinen,YÖK,58
2014,Kalle,Kareinen,YÖK,58
2014,Tuomas,Kuusisto,YÖK,58
2014,Niklas,Nygren,YÖK,58
2014,Teemu,Hokkanen,YÖK,58
2014,Tatu,Jämsén,YÖK,58
2015,Katja Marika,Savolainen,Dra,11
2015,Jyri,Koistinen,Dra,11
2015,Lauri,Tuimala,Dra,11
2015,Yrjö,Hakkarainen,Dra,11
2015,Jouni,Sampo,Dra,11
2015,Ilmari,Laakkonen,Dra,11
2015,Vesa,Korjula,Dra,11
2015,Masi,Kähkönen,Dra,11
2015,Uki,Voutilainen,Dra,11
2015,Ville,Varma,GPK,14
2015,Ioannis,Megas,GPK,14
2015,Mikko,Kuusio,GPK,14
2015,Juhana,Repo,GPK,14
2015,Paavo,Leinonen,GPK,14
2015,Esa-Pekka,Räsänen,GPK,14
2015,Jerker,Brandt,GPK,14
2015,Ville,Vesterinen,GPK,14
2015,Juha,Varis,GPK,14
2015,Jyri,Liukko,GPK,14
2015,Jarmo,Saukkonen,HC RiceCows,62
2015,Mikko,Pölönen,HC RiceCows,62
2015,Henri,Heikura,HC RiceCows,62
2015,Ilari,Ikonen,HC RiceCows,62
2015,Tuomas,Melanen,HC RiceCows,62
2015,Ville,Lintunen,HC RiceCows,62
2015,Timo,Vornamo,HC RiceCows,62
2015,Ossi,Ikonen,HC RiceCows,62
2015,Oula,Kotilainen,HC RiceCows,62
2015,Esa,Pihlajamäki,HC RiceCows,62
2015,Markus,Mutanen,HC RiceCows,62
2015,Jaakko,Pölönen,HC RiceCows,62
2015,Kimi,Översti,JRKC,59
2015,Jere,Aksola,JRKC,59
2015,Antti,Kovalainen,JRKC,59
2015,Lauri,Karisola,JRKC,59
2015,Jeremias,Mäkinen,JRKC,59
2015,Juha,Klaper,JRKC,59
2015,Eeli,Asukka,JRKC,59
2015,Tuomas,Repo,JRKC,59
2015,Teemu,Väliahdet,JRKC,59
2015,Harri,Renkonen,KC SKP,48
2015,Rami,Koivula,KC SKP,48
2015,Mikko,Poutiainen,KC SKP,48
2015,Jarkko,Laurikainen,KC SKP,48
2015,Kimmo,Kansanen,KC SKP,48
2015,Mikko,Salonen,KC SKP,48
2015,Mikko,Vainikka,KC SKP,48
2015,Simo,Kaartinen,KC SKP,48
2015,Mikko,Falkenberg,KC SKP,48
2015,Pekka,Jaaranen,KC SKP,48
2015,Aino,Kari,KKK,63
2015,Taneli,Kerstinen,KKK,63
2015,Julia,Tasa,KKK,63
2015,Lauri,Teittinen,KKK,63
2015,Jouni,Salovaara,KKK,63
2015,Sami,Ketonen,KKK,63
2015,Joel,Suomalainen,KKK,63
2015,Miro,Pussinen,KKK,63
2015,Arttu ,Hämäläinen,KKK,63
2015,Eetu,Ketonen,KKK,63
2015,Lassi,Uusitalo,KorSa,46
2015,Janne,Ukkonen,KorSa,46
2015,Topias,Olkkonen,KorSa,46
2015,Henri,Syyslahti,KorSa,46
2015,Juuso,Nousiainen,KorSa,46
2015,Kim,Koivula,KorSa,46
2015,Antti,Taponen,KorSa,46
2015,Teemu,Metsola,KorSa,46
2015,Santeri,Kiljunen,KorSa,46
2015,Topi,Pekonen,KorSa,46
2015,Markus,Salminen,MINT,42
2015,Liisa,Salminen,MINT,42
2015,Jesse,Meuronen,MINT,42
2015,Saana,Siirilä,MINT,42
2015,Petra,Helmiö,MINT,42
2015,Julia,Bondarchik,MINT,42
2015,Oskar,Sonninen,MINT,42
2015,Heikki,Hämäläinen,MINT,42
2015,Antti,Kaukiainen,MÄTÄ,64
2015,Kalle,Kokko,MÄTÄ,64
2015,Miia,Vähäaho,MÄTÄ,64
2015,Siiri,Venäläinen,MÄTÄ,64
2015,Ville,Puhakka,MÄTÄ,64
2015,Reetta,Määttänen,MÄTÄ,64
2015,Sara,Leskinen,MÄTÄ,64
2015,Olli,Kauppinen,MÄTÄ,64
2015,Pekka,Partanen,MÄTÄ,64
2015,Joni,Pehkonen,MÄTÄ,64
2015,Vesa,Mantsinen,MÄTÄ,64
2015,Joni,Perholehto,MÄTÄ,64
2015,Ville-Matti,Rissanen,NPSH,61
2015,Venla,Partanen,NPSH,61
2015,Iikka,Lääti,NPSH,61
2015,Ville,Tapalinen,NPSH,61
2015,Taina,Salminen,NPSH,61
2015,Juho,Kivelä,NPSH,61
2015,Anniina,Tanska,NPSH,61
2015,Hanna,Tynys,NPSH,61
2015,Juha,Vahvanen,NPSH,61
2015,Janika,Hakkarainen,NPSH,61
2015,Teemu,Sikanen,NPSH,61
2015,Jaakko,Hyypiä,NPSH,61
2015,Jukka,Saharinen,PkO,52
2015,Juho,Krouvi,PkO,52
2015,Jarno,Lindblom,PkO,52
2015,Miki,Lahtinen,PkO,52
2015,Topias,Viiala,PkO,52
2015,Anton,Pesonen,PkO,52
2015,Johannes,Lehtonen,PkO,52
2015,Vesa,Könönen,PkO,52
2015,Toni,Hirvonen,PkO,52
2015,Pekka,Pellikka,PkO,52
2015,Sami,Aalto,SA-Joukot,60
2015,Niko,Sievänen,SA-Joukot,60
2015,Jami,Kettunen,SA-Joukot,60
2015,Petteri,Mustonen,SA-Joukot,60
2015,Toni,Naukkarinen,SA-Joukot,60
2015,Olli,Haakana,SA-Joukot,60
2015,Santeri,Vanhala,SA-Joukot,60
2015,Janne,Suortti,SA-Joukot,60
2015,Mikko,Myllymaki,SPS,53
2015,Henri,Laamanen,SPS,53
2015,Markku,Lindqvist,SPS,53
2015,Olli,Haapamäki,SPS,53
2015,Pekka,Gröhn,SPS,53
2015,Patrik,Mikkola,SPS,53
2015,Olli,Mansikkaniemi,SPS,53
2015,Sami,Kapanen,SPS,53
2015,ville,hakonen,SPS,53
2015,Anne,Haapamäki,SPS,53
2015,Karli,Von Kund,SPS,53
2015,Teemu,Hujanen,SSK,51
2015,Vanja,Baulin,SSK,51
2015,Joni,Reijonen,SSK,51
2015,Juho,Raukola,SSK,51
2015,Juuso,Viikilä,SSK,51
2015,Ossi,Aaltonen,SSK,51
2015,Eetu,Rantanen,SSK,51
2015,Lotta,Loponen,SSK,51
2015,Eeki,Vaananen,SSK,51
2015,Esko,Naski,YÖK,58
2015,Kaarlo,Ahtola,YÖK,58
2015,Arttu,Urpalainen,YÖK,58
2015,Teemu,Hokkanen,YÖK,58
2015,Otto,Laitinen,YÖK,58
2015,Tuomas,Kuusisto,YÖK,58
2015,Tatu,Virta,YÖK,58
2015,Kalle,Kareinen,YÖK,58
2015,Tatu,Huttunen,YÖK,58
2015,Rasmus,Halsas,YÖK,58
2015,Ville,Kytömäki,YÖK,58
2015,Niklas,Nygren,YÖK,58
2016,Julia,Bondarchik,BooB's,72
2016,Petra,Helmiö,BooB's,72
2016,Julia,Tasa,BooB's,72
2016,Clarisse,Jay,BooB's,72
2016,Anu,Vanhanen,BooB's,72
2016,Lotta,Tarkkala,BooB's,72
2016,Neea,Ahlström,BooB's,72
2016,Mari,Roininen,BooB's,72
2016,Emmi,Timola,BooB's,72
2016,Anna,Elovaara,BooB's,72
2016,Jyri,Koistinen,Dra,11
2016,Masi,Kähkönen,Dra,11
2016,Uki,Voutilainen,Dra,11
2016,Yrjö,Hakkarainen,Dra,11
2016,Jouni,Sampo,Dra,11
2016,Ilmari,Laakkonen,Dra,11
2016,Matias,Nurminen,Dra,11
2016,Vesa,Korjula,Dra,11
2016,Tiina,Viitanen,Dra,11
2016,Pasi,Kortelainen,Dra,11
2016,Petrus,Suokas,Dra,11
2016,Olli,Hämäläinen,FC HR,65
2016,Sami,Ketonen,FC HR,65
2016,Tuomas,Juntunen,FC HR,65
2016,Jouni,Salovaara,FC HR,65
2016,Arttu ,Hämäläinen,FC HR,65
2016,Eetu,Ketonen,FC HR,65
2016,Miro,Pussinen,FC HR,65
2016,Lauri,Teittinen,FC HR,65
2016,Aatu,Väänänen,FC HR,65
2016,Ville,Varma,GPK,14
2016,Juha,Varis,GPK,14
2016,Ville,Vesterinen,GPK,14
2016,Mikko,Kuusio,GPK,14
2016,Juhana,Repo,GPK,14
2016,Paavo,Leinonen,GPK,14
2016,Jyri,Liukko,GPK,14
2016,Ioannis,Megas,GPK,14
2016,Jerker,Brandt,GPK,14
2016,Ilkka,Nokelainen,GPK,14
2016,Jarmo,Saukkonen,HC RiceCows,62
2016,Ville,Lintunen,HC RiceCows,62
2016,Oskari,Thitz,HC RiceCows,62
2016,Ilari,Ikonen,HC RiceCows,62
2016,Ossi,Ikonen,HC RiceCows,62
2016,Henri,Heikura,HC RiceCows,62
2016,Timo,Vornamo,HC RiceCows,62
2016,Tuomas,Melanen,HC RiceCows,62
2016,Aapo,Ahtinen,HC RiceCows,62
2016,Oula,Kotilainen,HC RiceCows,62
2016,Robert,Heikkinen,HC RiceCows,62
2016,Mikko,Pölönen,HC RiceCows,62
2016,Kimi,Översti,JRKC,59
2016,Jeremias,Skyttä,JRKC,59
2016,Jeremias,Mäkinen,JRKC,59
2016,Jere,Aksola,JRKC,59
2016,Tuomas,Repo,JRKC,59
2016,Eeli,Asukka,JRKC,59
2016,Topi,Pekonen,JRKC,59
2016,Henri,Syyslahti,JRKC,59
2016,Teemu,Metsola,JRKC,59
2016,Petri,Maaninen,KC Jallu,71
2016,Panu,Laukkanen,KC Jallu,71
2016,Olli-Eemeli,Lappi,KC Jallu,71
2016,Stiina,Luoma,KC Jallu,71
2016,Sofia,Savelainen,KC Jallu,71
2016,Henri,Poussa,KC Jallu,71
2016,Susanna,Lappi,KC Jallu,71
2016,Sampo,Mikkonen,KC Jallu,71
2016,Emma,Laitinen,KC Jallu,71
2016,Matias,Rikkinen,KC Jallu,71
2016,Emil,Nojonen,KC Jallu,71
2016,Eero,Alho,KC Jallu,71
2016,Harri,Renkonen,KC SKP,48
2016,Mikko,Poutiainen,KC SKP,48
2016,Simo,Kaartinen,KC SKP,48
2016,Rami,Koivula,KC SKP,48
2016,Mikko,Falkenberg,KC SKP,48
2016,Jarkko,Laurikainen,KC SKP,48
2016,Pekka,Jaaranen,KC SKP,48
2016,Mikko,Salonen,KC SKP,48
2016,Mikko,Vainikka,KC SKP,48
2016,Kalle,Kokko,KOFF,69
2016,Aapo,Jukola,KOFF,69
2016,Jukka,Nykyri,KOFF,69
2016,Sebastian,Andrejeff,KOFF,69
2016,Tatu,Kivistö,KOFF,69
2016,Joni,Pehkonen,KOFF,69
2016,Hanna,Kataja,KOFF,69
2016,Mikko,Lamminen,KOFF,69
2016,Mikko,Kaila,KOFF,69
2016,Junnu,Nieminen ,KOFF,69
2016,Pyry,Potila,KOFF,69
2016,Alli,Muhojoki,KOFF,69
2016,Teemu,Sikanen,NPSH,61
2016,Juha,Vahvanen,NPSH,61
2016,Taina,Salminen,NPSH,61
2016,Janika,Hakkarainen,NPSH,61
2016,Anniina,Tanska,NPSH,61
2016,Juho,Kivelä,NPSH,61
2016,Ville-Matti,Rissanen,NPSH,61
2016,Ville,Tapalinen,NPSH,61
2016,Hanna,Tynys,NPSH,61
2016,Iikka,Lääti,NPSH,61
2016,Ville,Raukola,Nöhö,66
2016,Olli,Kousa,Nöhö,66
2016,Sami,Arho,Nöhö,66
2016,Kuisma,Närhi,Nöhö,66
2016,Siiri,Pajunen,Nöhö,66
2016,Mika,Savolainen,Nöhö,66
2016,Elmer,Häyrynen,Nöhö,66
2016,Saku,Arho,Nöhö,66
2016,Joni,Perholehto,Pee-ääS,67
2016,Olli,Kauppinen,Pee-ääS,67
2016,Siiri,Venäläinen,Pee-ääS,67
2016,Niko,Pullinen,Pee-ääS,67
2016,Vesa,Mantsinen,Pee-ääS,67
2016,Pekka,Partanen,Pee-ääS,67
2016,Jukka-Pekka,Nieminen,Pee-ääS,67
2016,Hanna,Österman,PelLet,70
2016,Elina,Seppä,PelLet,70
2016,Antti,Puhakka,PelLet,70
2016,Malla,Ranne,PelLet,70
2016,Sini,Hakala,PelLet,70
2016,Paavo,Tertsunen,PelLet,70
2016,Otto,Ikäheimonen,PelLet,70
2016,Atte,Pitkänen,PelLet,70
2016,Oona,Saarinen,PelLet,70
2016,Eetu,Hyyppä,PelLet,70
2016,Jukka,Saharinen,PkO,52
2016,Vesa,Könönen,PkO,52
2016,Miki,Lahtinen,PkO,52
2016,Jarno,Lindblom,PkO,52
2016,Juho,Krouvi,PkO,52
2016,Anton,Pesonen,PkO,52
2016,Toni,Hirvonen,PkO,52
2016,Topias,Viiala,PkO,52
2016,Johannes,Lehtonen,PkO,52
2016,Topias,Olkkonen,PkO,52
2016,Sami,Aalto,SA-Joukot,60
2016,Lauri,Tuimala,SA-Joukot,60
2016,Janne,Suortti,SA-Joukot,60
2016,Jesse,Meuronen,SA-Joukot,60
2016,Jami,Kettunen,SA-Joukot,60
2016,Toni,Naukkarinen,SA-Joukot,60
2016,Anssi,Tura,SA-Joukot,60
2016,Liisa,Salminen,SA-Joukot,60
2016,Petteri,Westerholm,SA-Joukot,60
2016,Niko,Sievänen,SFS-6016,68
2016,Olli,Haakana,SFS-6016,68
2016,Petteri,Mustonen,SFS-6016,68
2016,Juho-Pekka,Hurskainen,SFS-6016,68
2016,Oskari,Kauppinen,SFS-6016,68
2016,Aleksi,Simola,SFS-6016,68
2016,Otto,Salminen,SFS-6016,68
2016,Janne,Komi,SFS-6016,68
2016,Santeri,Vanhala,SFS-6016,68
2016,Jussi,Hakkila,SFS-6016,68
2016,Mikko,Myllymaki,SPS,53
2016,Henri,Laamanen,SPS,53
2016,Markku,Lindqvist,SPS,53
2016,Olli,Haapamäki,SPS,53
2016,Pekka,Gröhn,SPS,53
2016,Patrik,Mikkola,SPS,53
2016,Olli,Mansikkaniemi,SPS,53
2016,Sami,Kapanen,SPS,53
2016,Anne,Haapamäki,SPS,53
2016,Karli,Von Kund,SPS,53
2016,Teemu,Hujanen,SSK,51
2016,Eetu,Rantanen,SSK,51
2016,Ossi,Aaltonen,SSK,51
2016,Lotta,Loponen,SSK,51
2016,Tuomas ,Pouta,SSK,51
2016,Juuso,Viikilä,SSK,51
2016,Atte,Posa,SSK,51
2016,Toni,Leppänen,SSK,51
2016,Ari,Partti,SSK,51
2016,Santeri,Varis,SSK,51
2016,Juho,Raukola,SSK,51
2016,Markus,Oltamo,SSK,51
2016,Elli,Saarenmaa,U.P.A.,73
2016,Antti,Tarvola,U.P.A.,73
2016,Atte,Hinkka,U.P.A.,73
2016,Greta,Rimpiläinen,U.P.A.,73
2016,Ida,Mäkelä,U.P.A.,73
2016,Mikko,Turunen,U.P.A.,73
2016,Pauli,Partinen,U.P.A.,73
2016,Pinja,Salhoja,U.P.A.,73
2016,Toni,Tuominen,U.P.A.,73
2016,Victor,Agbomeirele,U.P.A.,73
2016,Ville,Sundelin,U.P.A.,73
2016,Vilma,Saari,U.P.A.,73
2016,Esko,Naski,YÖK,58
2016,Ville,Kytömäki,YÖK,58
2016,Kaarlo,Ahtola,YÖK,58
2016,Arttu,Urpalainen,YÖK,58
2016,Teemu,Hokkanen,YÖK,58
2016,Otto,Laitinen,YÖK,58
2016,Tatu,Virta,YÖK,58
2016,Kalle,Kareinen,YÖK,58
2016,Tatu,Huttunen,YÖK,58
2016,Rasmus,Halsas,YÖK,58
2017,Henri,Matilainen,Alco,77
2017,Mikko,Turunen,Alco,77
2017,Toni,Tuominen,Alco,77
2017,Lassi,Onne,Alco,77
2017,Tomi,Nevalainen,Alco,77
2017,Tuomo,Nummela,Alco,77
2017,Jani,Uski,Alco,77
2017,Jere,Kouvo,Alco,77
2017,Topias,Suikula,Alco,77
2017,Simo,Tervo,Alco,77
2017,Aatu,Mertakorpi,Alco,77
2017,Ville,Kuusela,Alco,77
2017,Julia,Tasa,BooB's,72
2017,Emmi,Timola,BooB's,72
2017,Lotta,Tarkkala,BooB's,72
2017,Petra,Helmiö,BooB's,72
2017,Anu,Vanhanen,BooB's,72
2017,Mari,Roininen,BooB's,72
2017,Aino,Niinivirta,BooB's,72
2017,Jenni,Kahri,BooB's,72
2017,Minttu,Valjakka,BooB's,72
2017,Teodora,Kostoska,BooB's,72
2017,Clarisse,Jay,BooB's,72
2017,Neea,Ahlström,BooB's,72
2017,Jarkko,Peltonen,CLG,81
2017,Juuso,Kalliomäki,CLG,81
2017,Frans,Paasonen,CLG,81
2017,Aleksi,Karhu,CLG,81
2017,Vesa,Koski,CLG,81
2017,Juho,Heiskanen,CLG,81
2017,Valtteri,Kokko,CLG,81
2017,Niclas,Lamponen,CLG,81
2017,Mika,Kopsa,CLG,81
2017,Juuso,Juntunen,CLG,81
2017,Joonas,Heinonen,CLG,81
2017,Sami,Aalto,Darts,74
2017,Kimi,Översti,Darts,74
2017,Anssi,Tura,Darts,74
2017,Jesse,Meuronen,Darts,74
2017,Petteri,Westerholm,Darts,74
2017,Ville,Kytömäki,Darts,74
2017,Topi,Pekonen,Darts,74
2017,Jeremias,Mäkinen,Darts,74
2017,Janne,Suortti,Darts,74
2017,Juhana,Repo,Darts,74
2017,Jyri,Koistinen,Dra,11
2017,Uki,Voutilainen,Dra,11
2017,Yrjö,Hakkarainen,Dra,11
2017,Jouni,Sampo,Dra,11
2017,Ilmari,Laakkonen,Dra,11
2017,Matias,Nurminen,Dra,11
2017,Petrus,Suokas,Dra,11
2017,Sami,Kontio,Dra,11
2017,Masi,Kähkönen,Dra,11
2017,Tiina,Viitanen,Dra,11
2017,Pasi,Kortelainen,Dra,11
2017,Juuso,Siitonen,Dra,11
